recordId,publicSlug,titleRu,field,currentStatus,valueToConfirm,note
work_b9d08784ffa0d792,fotokompozitsiya-b9d08784,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_b9d08784ffa0d792,fotokompozitsiya-b9d08784,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_b9d08784ffa0d792,fotokompozitsiya-b9d08784,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_bab6c0db7450e178,fotokompozitsiya-bab6c0db,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_bad98140a63322e3,fotokompozitsiya-bad98140,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_c0b96bbfc334fbc0,fotokompozitsiya-c0b96bbf,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_c85597826aa9ec8a,fotokompozitsiya-c8559782,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_df9484d533b8db0c,fotokompozitsiya-df9484d5,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e2804a4983434767,fotokompozitsiya-e2804a49,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e30fed6a4c709faa,fotokompozitsiya-e30fed6a,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e63dd14536cb2e5a,fotokompozitsiya-e63dd145,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e71a39ec6327daad,fotokompozitsiya-e71a39ec,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e73450baf6f56099,fotokompozitsiya-e73450ba,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e7eb6bebda7f39f9,fotokompozitsiya-e7eb6beb,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_e9e55e1df9af6709,fotokompozitsiya-e9e55e1d,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f0c735946a3dbd62,fotokompozitsiya-f0c73594,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f0fca057c03c9f9a,fotokompozitsiya-f0fca057,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,creationDate,unknown,,Укажите год или диапазон создания.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,dimensions,not_applicable,,Укажите размеры в сантиметрах и порядок осей.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f912f97d7ea7eb19,fotokompozitsiya-f912f97d,Фотокомпозиция,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
